Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class,class
5094,3,0,3,0,hes asshole amp like neck problems amp cant sleep way 128544 u lil bitch,1,1.0
8750,3,0,3,0,completely topic idgaf pretty hoe tho,1,1.0
21713,6,1,5,0,switcharoo yo main bitch niggga hell naw dont date hoes,1,1.0
7176,3,0,0,3,negative slopes aka chart grades math,2,2.0
12823,3,0,2,1,lmao harden look like last air bender bitch httptcojn8exkxf,1,1.0
22537,3,0,3,0,fucked lmao whore bitch one cheaters better go maaco dead httptconq56zkpjhj,1,1.0
21535,3,0,3,0,sometimes feel like really nice everyone im like wait youre bitches anyway soooo,1,1.0
479,3,0,3,0,dont even need picture tamar bitch beat every picture128514128557128514128514128514,1,1.0
85,3,2,1,0,queer gaywad,0,0.0
21371,3,1,2,0,sneaky hoes httptcoypqpmdpfgg,1,1.0
11377,3,0,3,0,wish young thug made past hookah kept garbage ass tyga bitch,1,1.0
8930,3,1,2,0,deez niggas pussy fuck em deez niggas ass buss em,1,1.0
1286,3,0,3,0,8220 lightskin mf lmfaooo8221 ight white bitch lol 128299128299,1,1.0
9078,3,0,0,3,done yankees,2,2.0
18616,3,0,3,0,think youre fine dont mean want appealing eyes heart bitch,1,1.0
11810,3,0,3,0,bitch annoying getting left,1,1.0
288,3,0,3,0,8220 dont take advantage nice person8221 hoes everyjuan,1,1.0
14405,3,0,3,0,ill fight ya big daft cunt,1,1.0
9574,3,0,3,0,fucked freak hoe tell ya posed homeboy pillow talking fukniccas,1,1.0
21349,3,0,3,0,smh ampamp bitches bitch ass niggahs,1,1.0
20496,3,0,3,0,aint got time stupid bitches 128557,1,1.0
1629,3,0,3,0,8220 ate oomf pussy8221 128064128064128064128514128514,1,1.0
20691,9,0,9,0,bad bitches get free night weenie hut jrs,1,1.0
22769,3,0,1,2,twice divorced teabagger florida attorney general says marriage reserved stable enduring family units httptcowafg8eyygm,2,2.0
16414,6,0,6,0,forgive u hoesgirls,1,1.0
22521,3,0,3,0,hoe got gf complain life like hitting right,1,1.0
22733,3,0,0,3,trending 2 adult human skulls found trash connecticut httptcobykfaoyk6y httptcof8grqk3tc8,2,2.0
15307,3,0,3,0,honestly kind get offended people ask eyelashes fake fake eyelashes arent long bitches 9995128129,1,1.0
12077,3,0,3,0,ima pull eat pussy dip,1,1.0
5541,3,0,3,0,okaaaaay bitch never care edges still laid 128514,1,1.0
16632,3,0,3,0,hoes aint loyal,1,1.0
17030,3,1,2,0,nigga aux cord playin trash shit httptcoo5ezd8fsq9,1,1.0
14802,3,0,3,0,tell bitches ill always mrs128141,1,1.0
5215,6,0,6,0,bet hoe,1,1.0
15127,3,0,3,0,find bae hoe httptcosi8g1mzpgs,1,1.0
13222,3,0,0,3,morning terror read 99 oceans trash gone one knows went 8594 httptcocwc2lwcv3t,2,2.0
14025,3,1,2,0,strong survive niggas bitches,1,1.0
1389,3,0,3,0,8220 hoes control httpstcohzmf5mayva8221lmfaooo,1,1.0
8349,3,0,3,0,bobby bitchgthot nigga,1,1.0
21177,3,0,3,0,give away pussy like loose change,1,1.0
2615,3,0,3,0,u lame bitch get fuck gay shit,1,1.0
553,3,1,2,0,roberto one nasty hoe,1,1.0
6448,3,0,3,0,least one dude guts dont like opinion qquit bitch keep scrolling128076,1,1.0
19071,3,0,3,0,yall bitches,1,1.0
7977,3,0,3,0,vice versa 910 hoes,1,1.0
12844,3,0,3,0,lmaoooo nah im turning yah gonna believe bitch bg bitch 128514128514128514128514,1,1.0
18690,3,0,3,0,ill write poem u hoe httptcojqpzfti14w,1,1.0
6845,3,0,3,0,oh spelled give wrong psh thought id bitch,1,1.0
15913,3,0,3,0,never understood whole pissin bitch trend going roundi like bitches clean mayne,1,1.0
19472,3,0,3,0,hate netflix stop amp asks im still watchin like yes u think got amp started doin somethin life bitch put8230,1,1.0
18754,3,0,3,0,hoes wake,1,1.0
3986,3,0,1,2,face ugly amp nudes trash,2,2.0
5652,3,0,3,0,wow like 3 years late bitch,1,1.0
15035,3,0,3,0,cant twenties stressing bitch playin games im straight lol,1,1.0
9929,3,0,2,1,happy birthday literally craziest bitch know im happy im related u 128540,1,1.0
16965,3,0,0,3,bizarre sports week cle win game felt like lossfailed ex-browns qbs duel lose ho8230,2,2.0
24942,3,2,1,0,smh tyga shoulda knew blacc chyna hoe son crip walked pussy,0,0.0
19370,4,0,4,0,wish bitch would tell something dont know nigga girlboo,1,1.0
5719,3,1,2,0,beat pussy,1,1.0
14303,3,0,3,0,quit hoggin blunt bitch,1,1.0
23086,3,0,3,0,kind bitch ass throw alex fuck,1,1.0
18133,6,0,6,0,public place ya side hoes come outta 128557 httpstco1xv2fyehze,1,1.0
21726,3,0,3,0,turnt yo bitch house party,1,1.0
1314,3,0,3,0,8220 cant bitch living say brought michael kors8221 need guys like 128588,1,1.0
6193,3,0,3,0,fuckin moulinyan 127814,1,1.0
24998,3,0,3,0,bitch flawless af,1,1.0
9469,3,0,1,2,frustration bitch,2,2.0
14268,3,0,3,0,pull x make bitch mad,1,1.0
7755,3,0,3,0,aint bitch saw bitch kiss bitch lucky dont kill yo ass still get pistol whipped - wayne,1,1.0
1827,3,0,3,0,8220 homo8221 sorry cant straight like pull mad bitches 128532,1,1.0
17390,3,0,2,1,us army removes 8216negro8217 official reference black people public outrage httptcoqtiteze7bh httptconudhr8230,1,1.0
13568,6,0,6,0,never trust bitch cause bitches fuckin anyone say know faithful bitch gotta get one,1,1.0
16424,3,0,3,0,8220 128514128514128514 nicca said imma slap ya daddy den put em n da yo 128128 still nigga aint s8230,1,1.0
8177,3,0,3,0,bbl gonna go sob gay bird babies,1,1.0
7058,3,1,2,0,fuck bitch,1,1.0
8683,3,0,3,0,check hoe check 128175128129128581128079,1,1.0
20965,3,0,3,0,repeat bitches,1,1.0
10220,3,0,3,0,hows bitch wearing high heals right,1,1.0
21304,4,1,3,0,since youngin bitch niggas,1,1.0
16020,3,2,1,0,nigga fuckin faggot httpstcoe3m6tujnhf,0,0.0
6700,3,0,3,0,bitch aint arguing fuk said slick shit n addressed simple,1,1.0
17104,3,0,3,0,dont lie bitch im giving heart,1,1.0
16192,3,0,3,0,cuz soon u start wackcute shit w hoe she8217s girl8230 really,1,1.0
1080,3,0,2,1,128563well damn ya side hoe claims boyfriend httpstcojtj2jjtfto,1,1.0
17452,6,0,6,0,home niggaz bitch hoes yaknow yazz gotta applewood n shit,1,1.0
16779,3,0,0,3,charlie rangel re-writes history gop 8220they think civil war8221 httptcomoceubrutf,2,2.0
24113,3,0,3,0,bitch ass arod shorty dont hit back,1,1.0
21808,3,0,0,3,principal shld ashamed look poor colored kids made smart props disgusted morningjoe,2,2.0
1367,3,0,3,0,8220 dreamgirl mckee 1285148221ooh bet wooonnnttt stick dat hoe,1,1.0
14087,3,0,3,0,paige better text bitch lol,1,1.0
13140,3,0,0,3,meet india8217s amazing death-defying monkey king 8594 httptcodgcmlfsirh httptcovyw3fswwdv,2,2.0
14944,3,1,2,0,niggas cheat even know bitch name shit aint cheating,1,1.0
7506,3,0,3,0,nun ya bidness bitch,1,1.0
18853,3,1,2,0,hate copy cat ass bitch monkey see monkey ass bitch 128544,1,1.0
17183,3,1,2,0,amen overall bitches better stop stupid cause yall hoes stupider ya realize,1,1.0
14875,3,2,1,0,chava needs stay lane keep sending gyro hell dont want big boys dirt infest ass beaner,0,0.0
5170,3,1,2,0,tounge punching smelly turtle pussy,1,1.0
9293,3,0,3,0,facebook fags,1,1.0
12822,3,0,3,0,lmao fish pussy wett,1,1.0
2630,3,0,3,0,nigga think mick foley,1,1.0
4931,3,1,0,2,mother looks like tough-as-nails birdi see got 12 nice food,2,2.0
15352,3,0,3,0,pussy 128572keep calling gettin trouble,1,1.0
11230,3,0,3,0,tell truuuooooth bitch ugly yeah aunt momma gone lie er bro tell truth,1,1.0
15236,3,2,1,0,youre safe pussy boy looooool httptcotocj1wxryk,0,0.0
22202,3,1,2,0,bitches really marry rich ass niggas,1,1.0
15237,3,0,0,3,shy bladder group protests rob lowe directv ad httptcod5yxgliokl,2,2.0
5988,6,0,6,0,wants pussy nd dini mean cat,1,1.0
22114,3,0,3,0,pretty bitches love bitches love guccccci,1,1.0
7919,3,0,3,0,amanda bitch omg would beat ass lol,1,1.0
2026,3,0,0,3,97339733973397339733 grand opening 97339733973397339733 top class 9733 oriental massage 9733 perfect 9733 httptcofhgqf0rwbe,2,2.0
18124,3,0,1,2,lemon gets called uncle tom doesnt like httptcoev4xgi5pgc httptcoi6xs8hcnrb,2,2.0
5835,3,1,2,0,nig ok youre big time shit talker twitter name face info,1,1.0
7201,3,0,0,3,cactus yellow lab chow mix hershey everybodys active buddy cactus one special pup shes angel,2,2.0
20390,6,0,1,5,travis always tl ghetto 128514128514,2,2.0
18435,3,0,0,3,fear mongering left dying wake going 2 believe charlie rangel hussein mia love c8230,2,2.0
4991,3,0,3,0,idc still get thats pussy,1,1.0
17231,3,0,3,0,hide ur bitches else httptcomlswmlarkf,1,1.0
19621,3,0,3,0,one stupid bitch pops timeline httptcoai00uoleez,1,1.0
15674,3,0,3,0,stevie j turned hoe 128111into housewife128129128141128142 nikko turned housewife128582 hoe1281111281111281319757 swear shit happen,1,1.0
22458,3,1,2,0,bitch looks like tranny tho,1,1.0
15484,3,0,0,3,think zlatan even class way talks trash,2,2.0
4435,3,0,3,0,late niggers died first,1,1.0
20913,3,1,2,0,rap bitches prolly scared remy lol,1,1.0
21948,3,0,1,2,bucs 2 great uniforms ruined trash smh,2,2.0
12622,3,0,3,0,lame niggas trash,1,1.0
15860,3,0,0,3,ok im watching mook vs luxneither good mook 3-0 wasnt close vs hitm8230,2,2.0
9875,6,0,6,0,get hoe shit tl,1,1.0
8284,3,0,3,0,bitches always like got hoes like duhh im tryna make one em 128514128514 nbs,1,1.0
8588,3,3,0,0,cant stand faggot,0,0.0
1975,3,1,2,0,8220 82206 god8221 drake trash dawg8221 thank ass water 128686128686128686128686,1,1.0
9631,3,0,3,0,gaga bitch probably gives lapdances,1,1.0
17266,3,0,3,0,8220 new years eve bitches like nye14 drunkinlove beyonce httpstcofsga5wtkxn8221,1,1.0
8838,3,1,2,0,dad eyes red son smoked weed dad dad dont lie crying faggot,1,1.0
344,3,0,3,0,watch women try argue like dick actually fucked pussy hate bitches,1,1.0
11300,3,0,1,2,wanna go trash talk concert,2,2.0
17381,3,0,3,0,yall females boring fuck yall wonder niggas talk havin sex bc theres nothin else talk abo8230,1,1.0
9410,6,1,5,0,psychology bitches periods chill tf httptcow2n19vgbv3,1,1.0
5025,3,0,2,1,thank hate eat poison fall run face first wall yankees missed playoffs,1,1.0
18750,3,0,3,0,- ya friends nag like yo bitch 128064 mayne chill tf,1,1.0
10870,3,0,3,0,read prolly 11 tweets 11 different girls looong relationship ended today daaaamn yo hoe get slayed,1,1.0
21824,3,0,3,0,bitch came flyin lmao,1,1.0
2664,3,0,3,0,lets record song bitch right nowb,1,1.0
4692,3,0,3,0,god damn bitches smh run away,1,1.0
7211,3,0,2,1,trash though,1,1.0
10221,6,0,6,0,hows work bitch,1,1.0
623,3,0,1,2,look like little birds help get dressed morning,2,2.0
16864,3,0,3,0,8220 already know trash tatted list things want nigga8221off top,1,1.0
14304,3,0,3,0,quit hurting women cuz im tired bitterness nigga gotta go cuz hoe ass nigga,1,1.0
10892,3,0,3,0,wish females would look mirror b4 hop social networks amp talk hoes,1,1.0
2925,3,1,2,0,ugly flat chested prude ass white bitch,1,1.0
19267,3,0,3,0,dudes probably think eating pussy sucking pussy lips 128530 fse cut,1,1.0
21887,3,0,3,0,pussy fat whatchu feeding,1,1.0
5301,3,0,0,3,trash meant u lmaooo,2,2.0
17454,3,0,3,0,cant trust bitch cant trust,1,1.0
4458,3,0,1,2,naah da twitter bird 128542,2,2.0
25133,3,0,0,3,u ho u hot really like way u keep te flow natural,2,2.0
13986,3,0,3,0,one thing love relationship understanding dont like cute shit cute birds,1,1.0
8073,3,0,2,1,august alsina ghetto 128158,1,1.0
16510,3,0,3,0,yeah right queer piece ass youve ever got finger broke thru toilet paper128514,1,1.0
10777,3,1,2,0,hate bitches try talk shit chipped nails,1,1.0
15129,3,0,3,0,8220 bitch possessed thot demon httpstcoczth5nhudu8221lmfaoooooooooooo,1,1.0
23911,3,0,3,0,still cant turn hoe house wife,1,1.0
3314,3,0,0,3,thats true ways gaming broad days tho everyone gamer candy crush angry birds,2,2.0
17603,3,0,3,0,bruh yall bitches lucky realize tisk tisk,1,1.0
8619,3,0,0,3,casey matthews trash big,2,2.0
16888,6,0,6,0,got interest tall skinny model bitches like women ass amp hips,1,1.0
2961,3,0,3,0,im goin expecting get slept faggot,1,1.0
11082,3,1,2,0,never seen asian chinese bitch pregnant shit throught kids spawn like call duty 128514128557,1,1.0
10680,3,0,0,3,grew hate blonde primary colored weaves wouldnt stop requesting good mouthwork,2,2.0
5463,3,0,3,0,swag bitch aha,1,1.0
3728,3,0,3,0,youre bitch lol,1,1.0
6785,3,0,0,3,video made -- porn actress sexy capri anderson kissing video charlie sheen httptcovth4r762 via,2,2.0
6160,3,2,1,0,tyler makes think theyre lil nigger baby hoodrats,0,0.0
20330,3,0,0,3,joey bada said traded nikes new mic guess safe say sold soles new life http8230,2,2.0
14226,3,0,3,0,pops told never stick ya 127814 broke bitch,1,1.0
12329,3,0,3,0,jj watt grown man shit night lets get yankees,1,1.0
5337,3,0,3,0,lol probably right fuck bitch spanish,1,1.0
9059,3,0,0,3,dont mind twinkies gonna gone concerned rest hostesses product line,2,2.0
22570,3,0,3,0,new shit im workin yea nigguh,1,1.0
8267,3,0,3,0,bitch ass people first call someone bitch,1,1.0
5063,3,1,2,0,stfu trash,1,1.0
3963,3,0,0,3,homemade angel food yellow cake half-inch chocolate frosting devils food die pecan pie,2,2.0
23327,3,0,1,2,people saying dont let guys treat like yellow starburst thats favorite,2,2.0
20852,3,1,2,0,fck hoes catch grip,1,1.0
5746,3,0,0,3,trash,2,2.0
5720,3,0,3,0,go sleep bitch,1,1.0
19090,3,2,1,0,future gay culture considered cool americas teens instead wiggers straggots,0,0.0
15885,3,0,3,0,7th day god said hoes everybody,1,1.0
7551,3,0,3,0,- bitch im sale every weekend 128553128557,1,1.0
3648,6,0,0,6,looks prime trash pick,2,2.0
25063,6,1,3,2,probably hate even look white im technically poc white hair im double cracker,1,1.0
22811,3,0,3,0,u got niggas got bitches 127911,1,1.0
13567,3,0,3,0,never serious thought finna cruise new bitch 1285531282731282989995 httptcomvcnpytxo8,1,1.0
24420,3,2,1,0,hoe ass nigga 128569,0,0.0
7447,3,0,3,0,every1 bigass bitches,1,1.0
2680,3,0,3,0,youre killin man lt3 conservatives racists like nbp hate honkies,1,1.0
8392,3,0,3,0,boyyyyy bitch pussy taste lil mamas spaghetti would b 1 happy bitch8230 httptco2qy0dqokmg,1,1.0
17746,3,0,3,0,wake da bitches get,1,1.0
21430,3,0,0,3,real unreal lol yankees worldseries 27andcounting mlb mlbtheshow12 httptcotdmrbsnp,2,2.0
2190,3,0,3,0,teachers call pussy senior skip day,1,1.0
20657,3,0,0,3,charlie crist refuses back race-based attack gop httptcozshn94ok9s,2,2.0
160,3,0,1,2,peel peel bring back rewind back im move shaq line ooooow tf said trash,2,2.0
6415,3,2,1,0,racist ntx trash w hate see particular man wh n butler,0,0.0
18968,3,0,0,3,school admins take hungry kids lunch amp throw trash lunch funds arent paid thatll teach em httptc8230,2,2.0
17890,3,0,2,1,twerking ghetto white people hip hop culture violent amp dangerous want profit ht8230,1,1.0
11795,3,0,3,0,hold door open bitch betta say thank imma slam door ya back,1,1.0
13361,3,0,3,0,god mother thinks im stoner someone watch tweets lmfao ya boy clean nikki minaj pussy,1,1.0
17479,6,0,2,4,seriously florida vote charlie christ vote taxes ebola,2,2.0
19433,3,0,3,0,hoe,1,1.0
18444,3,0,3,0,know faggot named luke,1,1.0
1024,3,0,3,0,128514128514128514128514128514128514128514128514128514128514128514128514128514128514 mcnair brisket sizzlin grill side hoe laid uzi game,1,1.0
15072,3,0,3,0,party last night p goesbro nigg got chucks chillin dancing w bitches8230,1,1.0
13498,3,1,2,0,news flash obama election increase numbers congress stop bullshit already compromise bitches,1,1.0
8909,3,0,3,0,dayum u gyp u gone mfs thinking im wiping face wpissy diapers n shyt grrrrrr,1,1.0
15098,3,0,3,0,8220 niggas really proud hoes many yall gonna bring dirty bitches home your8230,1,1.0
9237,3,3,0,0,every slant losangeles deported scum right chinatown bulldozed,0,0.0
19986,6,0,6,0,hoes baes dipssidelines nothing 128530128563128080,1,1.0
580,3,0,0,3,recipe calls leftover brownie hell leftover brownie thats brownie havent eaten yet-,2,2.0
1781,3,0,3,0,8220 asians short beds feet hanging edge bed 1285148221 cuddle bitch im right beside,1,1.0
15820,3,0,3,0,jokes offend you1 im sorry2 wont happen again3 1 amp 2 lies4 youre pussy5 mom hates you8230,1,1.0
22847,3,3,0,0,ugly fucking nigger baby thought gorilla first1488 httptcobq3g01rxkn,0,0.0
9142,3,1,2,0,dumb little broad move fuck along bitch,1,1.0
13938,3,0,3,0,omg bitch buy dildo stfu,1,1.0
18634,3,1,2,0,haha doubt see bitches track field 128561128561 soo many 128514128076,1,1.0
6938,3,2,1,0,come wage us fag,0,0.0
13846,3,0,3,0,omggt throwing beer bottles street yelling drunk homeless people stop harassing trannies game6 torturebaseball,1,1.0
7197,3,0,3,0,yea cause showed ya bitch ass,1,1.0
21315,3,0,3,0,sit face u h eat da pussy say grace 128591,1,1.0
9887,3,0,3,0,hahah funny little dumb hoes want follow nigga ass like bitch fuck kreepen fo,1,1.0
1786,3,0,3,0,8220 cant get pussy without lying girl wack8221 dont hate appreciate,1,1.0
16220,3,0,3,0,bitch nigga lol,1,1.0
6898,3,0,3,0,love bitch,1,1.0
2307,3,2,1,0,5000 white men pick trucks screaming nigger coach got nerve get mad missed free throw 128514128514128514,0,0.0
15916,9,0,0,9,charlie sheen man lol httptcofcfsbvaphh,2,2.0
16636,3,0,3,0,chill tweet dont like bitches wit short hair ya mentions gon full httptcohak8230,1,1.0
22180,3,0,3,0,bitches killin day,1,1.0
21325,3,0,0,3,skippy kats fezbandname,2,2.0
7155,3,0,3,0,fucking bitches 128514128514,1,1.0
17491,3,0,3,0,best way avoid tsunami extramarital pussy wear sneakers daily commute also using word sneake8230,1,1.0
4351,3,0,0,3,gots bein colored,2,2.0
13825,3,0,3,0,new bitch acting dumb tryna correct every word,1,1.0
1833,6,1,5,0,8220 dont take people niggas bitches dont play niggas specially baby daddies 1285571285141285141285148221no bs,1,1.0
21834,3,0,3,0,bitch goin,1,1.0
22232,3,0,3,0,hoes aint loyal 160128530,1,1.0
13725,3,2,0,1,one goes psychiatry help people people immoral everyone works field pure trash,0,0.0
19689,3,2,1,0,love cripples look fucking cripples goddamit im people person httpstcoxcla5xpmlx,0,0.0
19415,6,0,6,0,bitches talking bout dey bout ta chill going bitches saying dat cause getting cold u bitches d8230,1,1.0
19590,3,0,3,0,women need put place trash human pet bitch relax,1,1.0
19793,3,0,0,3,hope yankees game doesnt get rained tonight going special atmosphere game jeter deser8230,2,2.0
15922,3,1,2,0,chink ass eyes 128557128584,1,1.0
6749,3,0,3,0,way fuck bitch,1,1.0
13029,3,0,2,1,makeup save hoes,1,1.0
9835,3,0,3,0,greinke sneaky son bitch,1,1.0
14282,3,0,3,0,pussy like girls zaaaammnn pussy gay 128035,1,1.0
8713,3,0,3,0,chris bosh made danny green bitch last night,1,1.0
